experiment,role,sample_id,group_id
fold_1,test,s005946,g005926
fold_1,test,s005947,g005926
fold_1,test,s005948,g005926
fold_1,test,s005949,g005926
fold_1,test,s005950,g005926
fold_1,test,s005951,g005926
fold_1,test,s005952,g005926
fold_1,test,s005953,g005926
fold_1,test,s005954,g005926
fold_1,test,s005955,g005926
fold_1,test,s005956,g005926
fold_1,test,s005957,g005926
fold_1,test,s005958,g005926
fold_1,test,s005959,g005926
fold_1,test,s005960,g005926
fold_1,test,s005961,g005926
fold_1,test,s005962,g005926
fold_1,test,s005963,g005926
fold_1,test,s005964,g005926
fold_1,test,s005965,g005926
fold_1,test,s005966,g005926
fold_1,test,s005967,g005926
fold_1,test,s005968,g005926
fold_1,test,s005969,g005926
fold_1,test,s005970,g005926
fold_1,test,s005971,g005926
fold_1,test,s005972,g005926
fold_1,test,s005973,g005926
fold_1,test,s005974,g005926
fold_1,test,s005975,g005926
fold_1,test,s005976,g005926
fold_1,test,s005977,g005926
fold_1,test,s005978,g005926
fold_1,test,s005979,g005926
fold_1,test,s005980,g005926
fold_1,test,s005981,g005926
fold_1,test,s005982,g005926
fold_1,test,s005983,g005926
fold_1,test,s005984,g005926
fold_1,test,s005985,g005926
fold_1,test,s005986,g005926
fold_1,test,s005987,g005926
fold_1,test,s005988,g005926
fold_1,test,s005989,g005926
fold_1,test,s005990,g005926
fold_1,test,s005991,g005926
fold_1,test,s005992,g005926
fold_1,test,s005993,g005926
fold_1,test,s006292,g006291
fold_1,test,s006293,g006291
fold_1,test,s006294,g006291
fold_1,test,s006295,g006291
fold_1,test,s006296,g006291
fold_1,test,s006297,g006291
fold_1,test,s006298,g006291
fold_1,test,s006299,g006291
fold_1,test,s006300,g006291
fold_1,test,s006301,g006291
fold_1,test,s006302,g006291
fold_1,test,s006303,g006291
fold_1,test,s006304,g006291
fold_1,test,s006305,g006291
fold_1,test,s006306,g006291
fold_1,test,s006307,g006291
fold_1,test,s006308,g006291
fold_1,test,s006309,g006291
fold_1,test,s006310,g006291
fold_1,test,s006311,g006291
fold_1,test,s006312,g006291
fold_1,test,s006313,g006291
fold_1,test,s006314,g006291
fold_1,test,s006315,g006291
fold_1,test,s006316,g006291
fold_1,test,s006317,g006291
fold_1,test,s006318,g006291
fold_1,test,s006319,g006291
fold_1,test,s006320,g006291
fold_1,test,s006321,g006291
fold_1,test,s006322,g006291
fold_1,test,s006323,g006291
fold_1,test,s006324,g006291
fold_1,test,s006325,g006291
fold_1,test,s006326,g006291
fold_1,test,s006327,g006291
fold_1,test,s006328,g006291
fold_1,test,s006329,g006291
fold_1,test,s006330,g006291
fold_1,test,s006331,g006291
fold_1,test,s006332,g006291
fold_1,test,s006333,g006291
fold_1,test,s006334,g006291
fold_1,test,s006335,g006291
fold_1,test,s006336,g006291
fold_1,test,s006337,g006291
fold_1,test,s006338,g006291
fold_1,test,s006339,g006291
fold_1,test,s006340,g006291
fold_1,test,s006341,g006291
fold_1,test,s006342,g006291
fold_1,test,s006343,g006291
fold_1,test,s006344,g006291
fold_1,test,s006345,g006291
fold_1,test,s006346,g006291
fold_1,test,s006347,g006291
fold_1,test,s006348,g006291
fold_1,test,s006349,g006291
fold_1,test,s006350,g006291
fold_1,test,s006351,g006291
fold_1,test,s006352,g006291
fold_1,test,s006353,g006291
fold_1,test,s006354,g006291
fold_1,test,s006355,g006291
fold_1,test,s006356,g006291
fold_1,test,s006357,g006291
fold_1,test,s006358,g006291
fold_1,test,s006359,g006291
fold_1,test,s006360,g006291
fold_1,test,s006361,g006291
fold_1,test,s006362,g006291
fold_1,test,s006363,g006291
fold_1,test,s006364,g006291
fold_1,test,s006365,g006291
fold_1,test,s006366,g006291
fold_1,test,s006432,g006431
fold_1,test,s006433,g006431
fold_1,test,s006434,g006431
fold_1,test,s006435,g006431
fold_1,test,s006436,g006431
fold_1,test,s006437,g006431
fold_1,test,s006438,g006431
fold_1,test,s006439,g006431
fold_1,test,s006440,g006431
fold_1,test,s006441,g006431
fold_1,test,s006442,g006431
fold_1,test,s006443,g006431
fold_1,test,s006444,g006431
fold_1,test,s006445,g006431
fold_1,test,s006446,g006431
fold_1,test,s006447,g006431
fold_1,test,s006448,g006431
fold_1,test,s006449,g006431
fold_1,test,s006450,g006431
fold_1,test,s006451,g006431
fold_1,test,s006452,g006431
fold_1,test,s006453,g006431
fold_1,test,s006454,g006431
fold_1,test,s006455,g006431
fold_1,test,s006456,g006431
fold_1,test,s006457,g006431
fold_1,test,s006458,g006431
fold_1,test,s006459,g006431
fold_1,test,s006460,g006431
fold_1,test,s006461,g006431
fold_1,test,s006462,g006431
fold_1,test,s006463,g006431
fold_1,test,s006464,g006431
fold_1,test,s006465,g006431
fold_1,test,s006466,g006431
fold_1,test,s006467,g006431
fold_1,test,s006468,g006431
fold_1,test,s006469,g006431
fold_1,test,s006470,g006431
fold_1,test,s006471,g006431
fold_1,test,s006472,g006431
fold_1,test,s006473,g006431
fold_1,test,s006474,g006431
fold_1,test,s006475,g006431
fold_1,test,s006476,g006431
fold_1,test,s006477,g006431
fold_1,test,s006478,g006431
fold_1,test,s006479,g006431
fold_1,test,s006480,g006431
fold_1,test,s006481,g006431
fold_1,test,s006482,g006431
fold_1,test,s006483,g006431
fold_1,test,s006484,g006431
fold_1,test,s006485,g006431
fold_1,test,s006486,g006431
fold_1,test,s006487,g006431
fold_1,test,s006488,g006431
fold_1,test,s006489,g006431
fold_1,test,s006490,g006431
fold_1,test,s006491,g006431
fold_1,test,s006492,g006431
fold_1,test,s006493,g006431
fold_1,test,s006494,g006431
fold_1,test,s006495,g006431
fold_1,test,s006496,g006431
fold_1,test,s006497,g006431
fold_1,test,s006498,g006431
fold_1,test,s006499,g006431
fold_1,test,s006500,g006431
fold_1,test,s006501,g006431
fold_1,test,s006502,g006431
fold_1,test,s006503,g006431
fold_1,test,s006504,g006431
fold_1,test,s006505,g006504
fold_1,test,s006506,g006504
fold_1,test,s006507,g006504
fold_1,test,s006508,g006504
fold_1,test,s006509,g006504
fold_1,test,s006510,g006504
fold_1,test,s006511,g006504
fold_1,test,s006512,g006504
fold_1,test,s006513,g006504
fold_1,test,s006514,g006504
fold_1,test,s006515,g006504
fold_1,test,s006516,g006504
fold_1,test,s006517,g006504
fold_1,test,s006518,g006504
fold_1,test,s006519,g006504
fold_1,test,s006520,g006504
fold_1,test,s006521,g006504
fold_1,test,s006522,g006504
fold_1,test,s006523,g006504
fold_1,test,s006524,g006504
fold_1,test,s006525,g006504
fold_1,test,s006526,g006504
fold_1,test,s006527,g006504
fold_1,test,s006528,g006504
fold_1,test,s006529,g006504
fold_1,test,s006530,g006504
fold_1,test,s006531,g006504
fold_1,test,s006532,g006504
fold_1,test,s006533,g006504
fold_1,test,s006534,g006504
fold_1,test,s006535,g006504
fold_1,test,s006536,g006504
fold_1,test,s006537,g006504
fold_1,test,s006538,g006504
fold_1,test,s006539,g006504
fold_1,test,s006540,g006504
fold_1,test,s006541,g006504
fold_1,test,s006542,g006504
fold_1,test,s006543,g006504
fold_1,test,s006544,g006504
fold_1,test,s006545,g006504
fold_1,test,s006546,g006504
fold_1,test,s006547,g006504
fold_1,test,s006548,g006504
fold_1,test,s006549,g006504
fold_1,test,s006550,g006504
fold_1,test,s006551,g006504
fold_1,test,s006552,g006504
fold_1,test,s006931,g006930
fold_1,test,s006932,g006930
fold_1,test,s006933,g006930
fold_1,test,s006934,g006930
fold_1,test,s006935,g006930
fold_1,test,s006936,g006930
fold_1,test,s006937,g006930
fold_1,test,s006938,g006930
fold_1,test,s006939,g006930
fold_1,test,s006940,g006930
fold_1,test,s006941,g006930
fold_1,test,s006942,g006930
fold_1,test,s006943,g006930
fold_1,test,s006944,g006930
fold_1,test,s006945,g006930
fold_1,test,s006946,g006930
fold_1,test,s006947,g006930
fold_1,test,s006948,g006930
fold_1,test,s006949,g006930
fold_1,test,s006950,g006930
fold_1,test,s006951,g006930
fold_1,test,s006952,g006930
fold_1,test,s006953,g006930
fold_1,test,s006954,g006930
fold_1,test,s006955,g006930
fold_1,test,s006956,g006930
fold_1,test,s006957,g006930
fold_1,test,s006958,g006930
fold_1,test,s006959,g006930
fold_1,test,s006960,g006930
fold_1,test,s006961,g006930
fold_1,test,s006962,g006930
fold_1,test,s006963,g006930
fold_1,test,s006964,g006930
fold_1,test,s006965,g006930
fold_1,test,s006966,g006930
fold_1,test,s006967,g006930
fold_1,test,s006968,g006930
fold_1,test,s006969,g006930
fold_1,test,s006970,g006930
fold_1,test,s006971,g006930
fold_1,test,s006972,g006930
fold_1,test,s006973,g006930
fold_1,test,s006974,g006930
fold_1,test,s006975,g006930
fold_1,test,s006976,g006930
fold_1,test,s006977,g006930
fold_1,test,s006978,g006930
fold_1,test,s006979,g006930
fold_1,test,s006980,g006930
fold_1,test,s006981,g006930
fold_1,test,s006982,g006930
fold_1,test,s006983,g006930
fold_1,test,s006984,g006930
fold_1,test,s006985,g006930
fold_1,test,s006986,g006930
fold_1,test,s006987,g006930
fold_1,test,s006988,g006930
fold_1,test,s006989,g006930
fold_1,test,s006990,g006930
fold_1,test,s006991,g006930
fold_1,test,s006992,g006930
fold_1,test,s006993,g006930
fold_1,test,s006994,g006930
fold_1,test,s006995,g006930
fold_1,test,s006996,g006930
fold_1,test,s006997,g006930
fold_1,test,s006998,g006930
fold_1,test,s006999,g006930
fold_1,test,s007000,g006930
fold_1,test,s007001,g006930
fold_1,test,s007002,g006930
fold_1,test,s007003,g006930
fold_1,test,s007004,g006930
fold_1,test,s007005,g006930
fold_1,test,s007006,g006930
fold_1,test,s007007,g006930
fold_1,test,s007008,g006930
fold_1,test,s007009,g006930
fold_1,test,s007010,g006930
fold_1,test,s007011,g006930
fold_1,test,s007012,g006930
fold_1,test,s007013,g006930
fold_1,test,s007014,g006930
fold_1,test,s007373,g007372
fold_1,test,s007374,g007372
fold_1,test,s007375,g007372
fold_1,test,s007376,g007372
fold_1,test,s007377,g007372
fold_1,test,s007378,g007372
fold_1,test,s007379,g007372
fold_1,test,s007380,g007372
fold_1,test,s007381,g007372
fold_1,test,s007382,g007372
fold_1,test,s007383,g007372
fold_1,test,s007384,g007372
fold_1,test,s007385,g007372
fold_1,test,s007386,g007372
fold_1,test,s007387,g007372
fold_1,test,s007388,g007372
fold_1,test,s007389,g007372
fold_1,test,s007390,g007372
fold_1,test,s007391,g007372
fold_1,test,s007392,g007372
fold_1,test,s007393,g007372
fold_1,test,s007394,g007372
fold_1,test,s007395,g007372
fold_1,test,s007396,g007372
fold_1,test,s007397,g007372
fold_1,test,s007398,g007372
fold_1,test,s007399,g007372
fold_1,test,s007400,g007372
fold_1,test,s007401,g007372
fold_1,test,s007402,g007372
fold_1,test,s007403,g007372
fold_1,test,s007404,g007372
fold_1,test,s007405,g007372
fold_1,test,s007406,g007372
fold_1,test,s007407,g007372
fold_1,test,s007408,g007372
fold_1,test,s007409,g007372
fold_1,test,s007410,g007372
fold_1,test,s007411,g007372
fold_1,test,s007412,g007372
fold_1,test,s007413,g007372
fold_1,test,s007414,g007372
fold_1,test,s007415,g007372
fold_1,test,s007416,g007372
fold_1,test,s007417,g007372
fold_1,test,s007418,g007372
fold_1,test,s007419,g007372
fold_1,test,s007420,g007372
fold_1,test,s007421,g007372
fold_1,test,s007422,g007372
fold_1,test,s007423,g007372
fold_1,test,s007424,g007372
fold_1,test,s007425,g007372
fold_1,test,s007426,g007372
fold_1,test,s007427,g007372
fold_1,test,s007428,g007372
fold_1,test,s007429,g007372
fold_1,test,s007430,g007372
fold_1,test,s007431,g007372
fold_1,test,s007432,g007372
fold_1,test,s007433,g007372
fold_1,test,s007434,g007372
fold_1,test,s007435,g007372
fold_1,test,s007436,g007372
fold_1,test,s007437,g007372
fold_1,test,s007438,g007372
fold_1,test,s007439,g007372
fold_1,test,s007440,g007372
fold_1,test,s007441,g007372
fold_1,test,s007442,g007372
fold_1,test,s007443,g007372
fold_1,test,s007444,g007372
fold_1,test,s007445,g007372
fold_1,test,s007446,g007372
fold_1,test,s007447,g007372
fold_1,test,s007448,g007372
fold_1,test,s007449,g007372
fold_1,test,s007450,g007372
fold_1,test,s007451,g007372
fold_1,test,s007452,g007372
fold_1,test,s007453,g007372
fold_1,test,s007454,g007372
fold_1,test,s007455,g007372
fold_1,test,s007911,g007910
fold_1,test,s007912,g007910
fold_1,test,s007913,g007910
fold_1,test,s007914,g007910
fold_1,test,s007915,g007910
fold_1,test,s007916,g007910
fold_1,test,s007917,g007910
fold_1,test,s007918,g007910
fold_1,test,s007919,g007910
fold_1,test,s007920,g007910
fold_1,test,s007921,g007910
fold_1,test,s007922,g007910
fold_1,test,s007923,g007910
fold_1,test,s007924,g007910
fold_1,test,s007925,g007910
fold_1,test,s007926,g007910
fold_1,test,s007927,g007910
fold_1,test,s007928,g007910
fold_1,test,s007929,g007910
fold_1,test,s007930,g007910
fold_1,test,s007931,g007910
fold_1,test,s007932,g007910
fold_1,test,s007933,g007910
fold_1,test,s007934,g007910
fold_1,test,s007935,g007910
fold_1,test,s007936,g007910
fold_1,test,s007937,g007910
fold_1,test,s007938,g007910
fold_1,test,s007939,g007910
fold_1,test,s007940,g007910
fold_1,test,s007941,g007910
fold_1,test,s007942,g007910
fold_1,test,s007943,g007910
fold_1,test,s007944,g007910
fold_1,test,s007945,g007910
fold_1,test,s007946,g007910
fold_1,test,s007947,g007910
fold_1,test,s007948,g007910
fold_1,test,s007949,g007910
fold_1,test,s007950,g007910
fold_1,test,s007951,g007910
fold_1,test,s007952,g007910
fold_1,test,s007953,g007910
fold_1,test,s007954,g007910
fold_1,test,s007955,g007910
fold_1,test,s007956,g007910
fold_1,test,s007957,g007910
fold_1,test,s007958,g007910
fold_1,test,s007959,g007910
fold_1,test,s007960,g007910
fold_1,test,s007961,g007910
fold_1,test,s007962,g007910
fold_1,test,s007963,g007910
fold_1,test,s007964,g007910
fold_1,test,s007965,g007910
fold_1,test,s007966,g007910
fold_1,test,s007967,g007910
fold_1,test,s007968,g007910
fold_1,test,s007969,g007910
fold_1,test,s007970,g007910
fold_1,test,s007971,g007910
fold_1,test,s007972,g007910
fold_1,test,s007973,g007910
fold_1,test,s007974,g007910
fold_1,test,s008241,g008240
fold_1,test,s008242,g008240
fold_1,test,s008243,g008240
fold_1,test,s008244,g008240
fold_1,test,s008245,g008240
fold_1,test,s008246,g008240
fold_1,test,s008247,g008240
fold_1,test,s008248,g008240
fold_1,test,s008249,g008240
fold_1,test,s008250,g008240
fold_1,test,s008251,g008240
fold_1,test,s008252,g008240
fold_1,test,s008253,g008240
fold_1,test,s008254,g008240
fold_1,test,s008255,g008240
fold_1,test,s008256,g008240
fold_1,test,s008257,g008240
fold_1,test,s008258,g008240
fold_1,test,s008259,g008240
fold_1,test,s008260,g008240
fold_1,test,s008261,g008240
fold_1,test,s008262,g008240
fold_1,test,s008263,g008240
fold_1,test,s008264,g008240
fold_1,test,s008265,g008240
fold_1,test,s008266,g008240
fold_1,test,s008267,g008240
fold_1,test,s008268,g008240
fold_1,test,s008269,g008240
fold_1,test,s008270,g008240
fold_1,test,s008271,g008240
fold_1,test,s008272,g008240
fold_1,test,s008273,g008240
fold_1,test,s008274,g008240
fold_1,test,s008275,g008240
fold_1,test,s008276,g008240
fold_1,test,s008277,g008240
fold_1,test,s008278,g008240
fold_1,test,s008279,g008240
fold_1,test,s008280,g008240
fold_1,test,s008281,g008240
fold_1,test,s008282,g008240
fold_1,test,s008283,g008240
fold_1,test,s008284,g008240
fold_1,test,s008285,g008240
fold_1,test,s008286,g008240
fold_1,test,s008287,g008240
fold_1,test,s008288,g008240
fold_1,test,s008289,g008240
fold_1,test,s008290,g008240
fold_1,test,s008291,g008240
fold_1,test,s008292,g008240
fold_1,test,s008293,g008240
fold_1,test,s008294,g008240
fold_1,test,s008295,g008240
fold_1,test,s008296,g008240
fold_1,test,s008588,g008587
fold_1,test,s008589,g008587
fold_1,test,s008590,g008587
fold_1,test,s008591,g008587
fold_1,test,s008592,g008587
fold_1,test,s008593,g008587
fold_1,test,s008594,g008587
fold_1,test,s008595,g008587
fold_1,test,s008596,g008587
fold_1,test,s008597,g008587
fold_1,test,s008598,g008587
fold_1,test,s008599,g008587
fold_1,test,s008600,g008587
fold_1,test,s008601,g008587
fold_1,test,s008602,g008587
fold_1,test,s008603,g008587
fold_1,test,s008604,g008587
fold_1,test,s008605,g008587
fold_1,test,s008606,g008587
fold_1,test,s008607,g008587
fold_1,test,s008608,g008587
fold_1,test,s008609,g008587
fold_1,test,s008610,g008587
fold_1,test,s008611,g008587
fold_1,test,s008612,g008587
fold_1,test,s008613,g008587
fold_1,test,s008801,g008800
fold_1,test,s008802,g008800
fold_1,test,s008803,g008800
fold_1,test,s008804,g008800
fold_1,test,s008805,g008800
fold_1,test,s008806,g008800
fold_1,test,s008807,g008800
fold_1,test,s008808,g008800
fold_1,test,s008809,g008800
fold_1,test,s008810,g008800
fold_1,test,s008811,g008800
fold_1,test,s008812,g008800
fold_1,test,s008813,g008812
fold_1,test,s008814,g008812
fold_1,test,s008815,g008812
fold_1,test,s008816,g008812
fold_1,test,s008817,g008812
fold_1,test,s008818,g008812
fold_1,test,s008819,g008812
fold_1,test,s008820,g008812
fold_1,test,s008821,g008812
fold_1,test,s008822,g008812
fold_1,test,s008823,g008812
fold_1,test,s008824,g008812
fold_1,test,s008825,g008812
fold_1,test,s008826,g008812
fold_1,test,s008827,g008812
fold_1,test,s008828,g008812
fold_1,test,s008829,g008812
fold_1,test,s008830,g008812
fold_1,test,s008831,g008812
fold_1,test,s008832,g008812
fold_1,test,s008833,g008812
fold_1,test,s008834,g008812
fold_1,test,s008835,g008812
fold_1,test,s008836,g008812
fold_1,test,s008837,g008812
fold_1,test,s008838,g008812
fold_1,test,s008839,g008812
fold_1,test,s008840,g008812
fold_1,test,s008841,g008812
fold_1,test,s008842,g008812
fold_1,test,s008843,g008812
fold_1,test,s008844,g008812
fold_1,test,s008845,g008812
fold_1,test,s008846,g008812
fold_1,test,s008847,g008812
fold_1,test,s008848,g008812
fold_1,test,s008849,g008812
fold_1,test,s008850,g008812
fold_1,test,s008851,g008812
fold_1,test,s008852,g008812
fold_1,test,s008853,g008812
fold_1,test,s008854,g008812
fold_1,test,s008855,g008812
fold_1,test,s008856,g008812
fold_1,test,s008857,g008812
fold_1,test,s008858,g008812
fold_1,test,s008859,g008812
fold_1,test,s008860,g008812
fold_1,test,s008861,g008812
fold_1,test,s008862,g008812
fold_1,test,s008863,g008812
fold_1,test,s008864,g008812
fold_1,test,s008865,g008812
fold_1,test,s008866,g008812
fold_1,test,s008867,g008812
fold_1,test,s008868,g008812
fold_1,test,s008869,g008812
fold_1,test,s008870,g008812
fold_1,test,s008871,g008812
fold_1,test,s008872,g008812
fold_1,test,s008873,g008812
fold_1,test,s008874,g008812
fold_1,test,s008875,g008812
fold_1,test,s008876,g008812
fold_1,test,s008877,g008812
fold_1,test,s008878,g008812
fold_1,test,s008879,g008812
fold_1,test,s008885,g008884
fold_1,test,s008889,g008888
fold_1,test,s008897,g008896
fold_1,test,s008901,g008900
fold_1,test,s008907,g008906
fold_1,test,s008912,g008911
fold_1,test,s008914,g008913
fold_1,test,s008920,g008919
fold_1,test,s008921,g008920
fold_1,test,s008929,g008928
fold_1,test,s008935,g008934
fold_1,test,s008944,g008943
fold_1,test,s008946,g008945
fold_1,test,s008949,g008948
fold_1,test,s008954,g008953
fold_1,test,s008956,g008955
fold_1,test,s008961,g008960
fold_1,test,s008964,g008963
fold_1,test,s008969,g003463
fold_1,test,s008970,g002166
fold_1,test,s008975,g003987
fold_1,test,s008976,g001707
fold_1,test,s008978,g002885
fold_1,test,s008983,g002885
fold_1,test,s008995,g003649
fold_1,test,s009007,g003463
fold_1,test,s009012,g003987
fold_1,test,s009022,g004372
fold_1,test,s009026,g005136
fold_1,test,s009027,g005926
fold_1,test,s009028,g006291
fold_1,test,s009029,g002166
fold_1,test,s009037,g003649
fold_1,test,s009038,g008920
fold_1,test,s009052,g003649
fold_1,test,s009057,g005136
fold_1,test,s009058,g002166
fold_1,test,s009059,g004546
fold_1,test,s009065,g001309
fold_1,test,s009069,g001269
