sample_id,nominal_audio,nominal_video,audio_effective,file_exists,visual_effective,decoded_frames,reason,media_sha256
s003251,False,False,False,False,False,0,file_missing,
s003252,False,False,False,False,False,0,file_missing,
s003253,False,False,False,False,False,0,file_missing,
s003254,False,False,False,False,False,0,file_missing,
s003255,False,False,False,False,False,0,file_missing,
s003256,False,False,False,False,False,0,file_missing,
s003257,False,False,False,False,False,0,file_missing,
s003258,False,False,False,False,False,0,file_missing,
s003259,False,False,False,False,False,0,file_missing,
s003260,False,False,False,False,False,0,file_missing,
s003261,False,False,False,False,False,0,file_missing,
s003262,False,False,False,False,False,0,file_missing,
s003263,False,False,False,False,False,0,file_missing,
s003264,False,False,False,False,False,0,file_missing,
s003265,False,False,False,False,False,0,file_missing,
s003266,False,False,False,False,False,0,file_missing,
s003267,False,False,False,False,False,0,file_missing,
s003268,False,False,False,False,False,0,file_missing,
s003269,False,False,False,False,False,0,file_missing,
s003270,False,False,False,False,False,0,file_missing,
s003271,False,False,False,False,False,0,file_missing,
s003272,False,False,False,False,False,0,file_missing,
s003273,False,False,False,False,False,0,file_missing,
s003274,False,False,False,False,False,0,file_missing,
s003275,False,False,False,False,False,0,file_missing,
s003276,False,False,False,False,False,0,file_missing,
s003277,False,False,False,False,False,0,file_missing,
s003278,False,False,False,False,False,0,file_missing,
s003279,False,False,False,False,False,0,file_missing,
s003280,False,False,False,False,False,0,file_missing,
s003281,False,False,False,False,False,0,file_missing,
s003282,False,False,False,False,False,0,file_missing,
s003283,False,False,False,False,False,0,file_missing,
s003284,False,False,False,False,False,0,file_missing,
s003285,False,False,False,False,False,0,file_missing,
s003286,False,False,False,False,False,0,file_missing,
s003287,False,False,False,False,False,0,file_missing,
s003288,False,False,False,False,False,0,file_missing,
s003289,False,False,False,False,False,0,file_missing,
s003290,False,False,False,False,False,0,file_missing,
s003291,False,False,False,False,False,0,file_missing,
s003292,False,False,False,False,False,0,file_missing,
s003293,False,False,False,False,False,0,file_missing,
s003294,False,False,False,False,False,0,file_missing,
s003295,False,False,False,False,False,0,file_missing,
s003296,False,False,False,False,False,0,file_missing,
s003297,False,False,False,False,False,0,file_missing,
s003298,False,False,False,False,False,0,file_missing,
s003299,False,False,False,False,False,0,file_missing,
s003300,False,False,False,False,False,0,file_missing,
s003301,False,False,False,False,False,0,file_missing,
s003302,False,False,False,False,False,0,file_missing,
s003303,False,False,False,False,False,0,file_missing,
s003304,False,False,False,False,False,0,file_missing,
s003305,False,False,False,False,False,0,file_missing,
s003306,False,False,False,False,False,0,file_missing,
s003307,False,False,False,False,False,0,file_missing,
s003308,False,False,False,False,False,0,file_missing,
s003309,False,False,False,False,False,0,file_missing,
s003310,False,False,False,False,False,0,file_missing,
s003311,False,False,False,False,False,0,file_missing,
s003312,False,False,False,False,False,0,file_missing,
s003313,False,False,False,False,False,0,file_missing,
s003314,False,False,False,False,False,0,file_missing,
s003315,False,False,False,False,False,0,file_missing,
s003316,False,False,False,False,False,0,file_missing,
s003317,False,False,False,False,False,0,file_missing,
s003318,False,False,False,False,False,0,file_missing,
s003319,False,False,False,False,False,0,file_missing,
s003320,False,False,False,False,False,0,file_missing,
s003321,False,False,False,False,False,0,file_missing,
s003322,False,False,False,False,False,0,file_missing,
s003323,False,False,False,False,False,0,file_missing,
s003324,False,False,False,False,False,0,file_missing,
s003325,False,False,False,False,False,0,file_missing,
s003326,False,False,False,False,False,0,file_missing,
s003327,False,False,False,False,False,0,file_missing,
s003328,False,False,False,False,False,0,file_missing,
s003329,False,False,False,False,False,0,file_missing,
s003330,False,False,False,False,False,0,file_missing,
s003331,False,False,False,False,False,0,file_missing,
s003332,False,False,False,False,False,0,file_missing,
s003333,False,False,False,False,False,0,file_missing,
s003334,False,False,False,False,False,0,file_missing,
s003335,False,False,False,False,False,0,file_missing,
s003336,False,False,False,False,False,0,file_missing,
s003337,False,False,False,False,False,0,file_missing,
s003338,False,False,False,False,False,0,file_missing,
s003339,False,False,False,False,False,0,file_missing,
s003340,False,False,False,False,False,0,file_missing,
s003341,False,False,False,False,False,0,file_missing,
s003342,False,False,False,False,False,0,file_missing,
s003343,False,False,False,False,False,0,file_missing,
s003344,False,False,False,False,False,0,file_missing,
s003345,False,False,False,False,False,0,file_missing,
s003346,False,False,False,False,False,0,file_missing,
s003347,False,False,False,False,False,0,file_missing,
s003348,False,False,False,False,False,0,file_missing,
s003349,False,False,False,False,False,0,file_missing,
s003350,False,False,False,False,False,0,file_missing,
s003351,False,False,False,False,False,0,file_missing,
s003352,False,False,False,False,False,0,file_missing,
s003353,False,False,False,False,False,0,file_missing,
s003354,False,False,False,False,False,0,file_missing,
s003355,False,False,False,False,False,0,file_missing,
s003356,False,False,False,False,False,0,file_missing,
s003357,False,False,False,False,False,0,file_missing,
s003358,False,False,False,False,False,0,file_missing,
s003359,False,False,False,False,False,0,file_missing,
s003360,False,False,False,False,False,0,file_missing,
s003361,False,False,False,False,False,0,file_missing,
s003362,False,False,False,False,False,0,file_missing,
s003363,False,False,False,False,False,0,file_missing,
s003364,False,False,False,False,False,0,file_missing,
s003365,False,False,False,False,False,0,file_missing,
s003366,False,False,False,False,False,0,file_missing,
s003367,False,False,False,False,False,0,file_missing,
s003368,False,False,False,False,False,0,file_missing,
s003369,False,False,False,False,False,0,file_missing,
s003370,False,False,False,False,False,0,file_missing,
s003371,False,False,False,False,False,0,file_missing,
s003372,False,False,False,False,False,0,file_missing,
s003373,False,False,False,False,False,0,file_missing,
s003374,False,False,False,False,False,0,file_missing,
s003375,False,False,False,False,False,0,file_missing,
s003376,False,False,False,False,False,0,file_missing,
s003377,False,False,False,False,False,0,file_missing,
s003378,False,False,False,False,False,0,file_missing,
s003379,False,False,False,False,False,0,file_missing,
s003380,False,False,False,False,False,0,file_missing,
s003381,False,False,False,False,False,0,file_missing,
s003382,False,False,False,False,False,0,file_missing,
s003383,False,False,False,False,False,0,file_missing,
s003384,False,False,False,False,False,0,file_missing,
s003385,False,False,False,False,False,0,file_missing,
s003386,False,False,False,False,False,0,file_missing,
s003387,False,False,False,False,False,0,file_missing,
s003388,False,False,False,False,False,0,file_missing,
s003389,False,False,False,False,False,0,file_missing,
s003390,False,False,False,False,False,0,file_missing,
s003391,False,False,False,False,False,0,file_missing,
s003392,False,False,False,False,False,0,file_missing,
s003393,False,False,False,False,False,0,file_missing,
s003394,False,False,False,False,False,0,file_missing,
s003395,False,False,False,False,False,0,file_missing,
s003396,False,False,False,False,False,0,file_missing,
s003397,False,False,False,False,False,0,file_missing,
s003398,False,False,False,False,False,0,file_missing,
s003399,False,False,False,False,False,0,file_missing,
s003400,False,False,False,False,False,0,file_missing,
s003401,False,False,False,False,False,0,file_missing,
s003402,False,False,False,False,False,0,file_missing,
s003403,False,False,False,False,False,0,file_missing,
s003404,False,False,False,False,False,0,file_missing,
s003405,False,False,False,False,False,0,file_missing,
s003406,False,False,False,False,False,0,file_missing,
s003407,False,False,False,False,False,0,file_missing,
s003408,False,False,False,False,False,0,file_missing,
s003409,False,False,False,False,False,0,file_missing,
s003410,False,False,False,False,False,0,file_missing,
s003411,False,False,False,False,False,0,file_missing,
s003412,False,False,False,False,False,0,file_missing,
s003413,False,False,False,False,False,0,file_missing,
s003414,False,False,False,False,False,0,file_missing,
s003415,False,False,False,False,False,0,file_missing,
s003416,False,False,False,False,False,0,file_missing,
s003417,False,False,False,False,False,0,file_missing,
s003418,False,False,False,False,False,0,file_missing,
s003419,False,False,False,False,False,0,file_missing,
s003420,False,False,False,False,False,0,file_missing,
s003421,False,False,False,False,False,0,file_missing,
s003422,False,False,False,False,False,0,file_missing,
s003423,False,False,False,False,False,0,file_missing,
s003424,False,False,False,False,False,0,file_missing,
s003425,False,False,False,False,False,0,file_missing,
s003426,False,False,False,False,False,0,file_missing,
s003427,False,False,False,False,False,0,file_missing,
s003428,False,False,False,False,False,0,file_missing,
s003429,False,False,False,False,False,0,file_missing,
s003430,False,False,False,False,False,0,file_missing,
s003431,False,False,False,False,False,0,file_missing,
s003432,False,False,False,False,False,0,file_missing,
s003433,False,False,False,False,False,0,file_missing,
s003434,False,False,False,False,False,0,file_missing,
s003435,False,False,False,False,False,0,file_missing,
s003436,False,False,False,False,False,0,file_missing,
s003437,False,False,False,False,False,0,file_missing,
s003438,False,False,False,False,False,0,file_missing,
s003439,False,False,False,False,False,0,file_missing,
s003440,False,False,False,False,False,0,file_missing,
s003441,False,False,False,False,False,0,file_missing,
s003442,False,False,False,False,False,0,file_missing,
s003443,False,False,False,False,False,0,file_missing,
s003444,False,False,False,False,False,0,file_missing,
s003445,False,False,False,False,False,0,file_missing,
s003446,False,False,False,False,False,0,file_missing,
s003447,False,False,False,False,False,0,file_missing,
s003448,False,False,False,False,False,0,file_missing,
s003449,False,False,False,False,False,0,file_missing,
s003450,False,False,False,False,False,0,file_missing,
